grp,id,screenName,content,valence,harm,arousal,fairness
0,173,alhill2015,check your facts before you make this into a whiny liberal gun issue tim. jumping the gun like this is why you and killary lost! https://t.co/bx4rwDXfz0,0.145833333,2,0.582369103,0.670988369
1,174,GeorgeVelvet001,@dberrygannett @USATODAY stricter gun control will not stop people from dying from domestic or terrorist attacks why can't people realize?,0.145833333,2,0.975969534,0.2095092
1,175,kaneeka_k,It infuriates me that some Americans refuse to open their eyes and see that the second amendment is DESTROYING lives. Not improving them.,0.145833333,2,0.018348357,0.030269921
0,176,RowdyMCD,@repjohnlewis If guns are inherently bad dismiss your gun toting security detail you hypocrite!,0.145833333,2,0.307251531,0.715341566
1,177,virani_riyaz,"#RNCinCLE All the Racist people Convention # let's make America Hate Again. Red Necks, Gun worshipers #NRA lovers",0.145833333,2,0.699824996,0.385535982
1,178,sydney_awesome,I don't care what your stance on gun control is. There is no logical argument for why this man was able to buy a gun. OUR SYSTEM IS FLAWED!,0.145833333,2,0.90659254,0.21161058
0,179,AMERICANMUSL1M,@JaredWyand @BillHemmer you pigs its gun violence #makeamericaislam https://t.co/MRrK377xUD,0.145833333,2,0.096626421,0.107088097
1,180,gregnikolay,@jaymohr37 It's sad you have to deal with these idiots. Almost as sad as systemic issues related to no gun control.,0.145833333,0,0.861300014,0.257444585
0,181,alamo36,"@OutnumberedFNC 1 Muslim Murderer with a gun doesn'T represent Islam, yet he DOES represent ALL American gun owners! Really? @alamo36",0.145833333,0,0.100883231,0.358697095
0,182,jenfalv,"@thenation @RepSteveChabot Hollow ""thoughts and prayers"" when you do NOTHING about gun violence except take money from the NRA. SHAME!",0.145833333,2,0.90636129,0.494456067
1,183,Gperez8696,Sadly these tragedies are normalized in the US. Not just gun violence but notably violence against Blacks &amp; other POC <hashtag> Falcon Heights Shooting <\hashtag>,0.145833333,2,0.576604258,0.239504732
1,184,annecmctweety,@repjoecrowley 91 Americans are killed by gun violence EVERY SINGLE DAY. Pass gun reform now!!!,0.145833333,3,0.817480777,0.838760922
0,185,jdruzicka,@RepDonBeyer @repjoecrowley Ban Dems from gun purchases. Democrats kill too many people. #TalkGunSense https://t.co/YM2I3rfq0F,0.145833333,2,0.043130397,0.921596087
1,186,hmklein22,So sad to see gun violence already unfolding in 2017- @congressdotgov please take action to stop this ugly pattern #notonemore,0.145833333,3,0.160401829,0.502288144
0,187,BoldnessOne,@timkaine ... you are an idiot to blame gun violence on Ohio tragedy!  Thank God you aren't the VP!!,0.145833333,2,0.64301299,0.403118147
0,188,callabella,GUN CONTROL IS A POLITICAL WAR FOR POWERThe truth &amp; why obama and the liberals use the Dallas shootings in it :  https://t.co/wzyo7AlH6q,0.145833333,2,0.007901214,0.995479552
0,189,celtic_craig,@nytimes no on gun control. even MORE NO on commonsense missing from politics and millenials. #soialismisbad #movetochina,0.145833333,2,0.87349297,0.768111035
1,190,ohkaytaylor,"49 innocent people killed and 53 injured, the deadliest shooting in US history, and you're telling me we don't need more gun control?",0.145833333,2,0.446350835,0.536278512
0,191,big_red818,It bugs me that our sad excuse of a president turns every terrorist attack or school shooting into a reason for gun control.,0.145833333,2,0.163933672,0.946841859
0,192,RyanSmith_OC,"If after this terrorist attack, perpetrated by another radical Islamist,you are still focused on gun control then you are truly lost #tcot",0.145833333,2,0.753672554,0.598196238
0,193,staton_ss,How about a Muslim ban instead of a gun ban????,0.145833333,2,0.923859455,0.227968969
1,194,nanipuuwai,so now another kid is dead in oakland bc of senseless gun violence and I still see/hear people saying that guns aren't the issue OH OK,0.145833333,2,0.827471679,0.893473206
0,195,park_dshark4,@22tbrads22 they will just try to push more gun control bullshit...all about politics nowadays they don't even care about what happened,0.145833333,2,0.417676325,0.234039401
1,196,Drsforamerica,272 mass shootings already this year. When will @SpeakerRyan allow a vote to address our nation's gun violence epidemic? #DoYourJob #GunVote,0.145833333,2,0.116113074,0.939846366
0,197,Indymimi2,"Unbelievable!  Gun violence NOT a health concern, but apparently the ear drums of gun enthusiasts is a major one! https://t.co/s08n4IZMcm",0.145833333,0,0.18987013,0.331310883
1,198,vincentcorazza,"Worst Mass Shooting in US History! GUN Violence, Death &amp; Destruction! Targeting &amp; Slaughtering of LGBT People! ENOUGH! WE CAN STOP THIS!!!!",0.145833333,3,0.039710862,0.796173408
1,199,Jeff_DeLuca,Says coward who could've stopped NC's 2012 anti-LGBT amendment but didn't + votes against gun safety at every turn https://t.co/QLhG6i4WgZ,0.145833333,2,0.848982245,0.698035013
0,200,goober01013,"Soon ,the godfather of gun control ,Bloomberg,will talk and want to take your guns !!Hillary a Criminal !!!!!!",0.145833333,2,0.594681752,0.499586516
1,201,JerZpuppy,#Trump is delusional if he thinks his wall will help #gun violence in America. No wonder hate groups have been reborn this year. #inners,0.166666667,2,0.678109689,0.960155822
0,202,BobLucky,@Kate_OKeeffe @WSJ As usual POTUS goes to gun control when an Islamic jihadist wages war. POTUS is so PC he's going to get a lot of us dead.,0.166666667,2,0.230754878,0.795157447
1,203,JoanaGarcia4Del,"LaPierre has come out of his hole, hard at work turning his back on Americans and protecting the gun industry's bottom line. Sickening!",0.166666667,2,0.466718321,0.157898421
1,204,caitlindale,"Donald Trump sounds like he just read the Constitution for the 1st time &amp; is keen to let everyone know: ""2nd amendment people"" &lt;eye roll&gt;",0.166666667,0,0.376313452,0.043852946
0,205,Brian51socal,"With Islamic terrorism in America, take everyone's gun Obama blames the gun,,when we all know 10 Gun owners in the bar neutralizes terrorist",0.166666667,0,0.198604747,0.727649018
1,206,coachbellucci,There is seriously a mental issue with Trump. Very Dangerous words. One follower could take that flippant 2nd amendment remark as a command,0.166666667,2,0.641879523,0.734667195
1,207,101s0cc3r,I don't understand people who are going to vote trump. You're asking for wars! You'd think after ytd that ppl would want stricter gun laws,0.166666667,2,0.580309164,0.29679675
0,208,fezunit,@KFCBarstool Gun control doesn't fix crazy...,0.166666667,2,0.902433703,0.275114301
1,209,HeyLets,"""@danozzi: IT'SALMOSTASIFTHOUGHTSAND PRAYERSARE NOTENOUGHTOENDGUN VIOLENCE.""#Orlando",0.166666667,2,0.154842276,0.125486502
0,210,WaikikiWayne,Criminals Don't Care!! Obama renews gun control push after 'senseless' Dallas murders #ObamaFail #NRA #Trump2016  https://t.co/CxWyfo1Ed5,0.166666667,2,0.360986807,0.944655488
0,211,_BlackAngel,"Gun control? How about criminal control! 39 arrests, 4  felony convictions. What a waste.  https://t.co/ybdU5v71z4",0.166666667,2,0.539867121,0.164056821
1,212,BilboMagens,If you don't think gun violence and violence against LGBT people is real Orlando has 50 body bags to show you otherwise #PrayingForOrlando,0.166666667,2,0.071463345,0.458016177
0,213,Griffin2Miles,"""Ok we need to ban guns in America""-but the second amendment says we have the right to b--""Alright bud shut up before I shoot you""",0.166666667,2,0.063554114,0.707346867
0,214,therealbrat,"@senatorTammyBaldwin,another democrat blaming the gun not the user.shes lost from reality",0.166666667,0,0.981723617,0.266397234
0,215,BlkRobeRegiment,Gun free zones gets people killed!!! #Liberals #WakeUp #Democrats https://t.co/NUx7PCSmSt,0.166666667,3,0.668538927,0.871595569
0,216,michaeljames86,@RedRising11 Chicago has some of the strictest gun laws....How's that working out? Just can't fix stupid!,0.166666667,2,0.780317495,0.719520836
1,217,unlockeddaisy,"On the other hand, stop blaming the entire Islamic community for this!! The perpetrators of the shooting were gun violence and homophobia",0.166666667,2,0.768513983,0.271105751
0,218,Jerrya3900Jerry,"SA Express: No easy fixes seen for halting gun violence Lies, exaggerations and half truths.  There IS NO LOOPHOLE https://t.co/hFuAMjRdp7",0.166666667,0,0.949164049,0.878921875
1,219,mez59,"@SalAlbaneseNYC Horrible news! Gun violence is totally out of control in our society, and our US Congress continues to do nothing about it.",0.166666667,2,0.202453634,0.960734692
0,220,PaulHouse1,@SenatorDurbin Chicago strictest gun laws in the county &amp; 280 killed.  Sounds like a failed democratic policy.,0.166666667,2,0.534851853,0.664352203
1,221,BigLlamasHouse2,"My anger at the lack of gun control during the last 10 shootings could have prevented this one! Seriously, don't say I'm milking a tragedy.",0.166666667,2,0.837131358,0.636049239
0,222,leanbackyoda24,@MaireadMcMahon @realDonaldTrump wrong more gun laws just mean less good people can have them and more criminals can!,0.166666667,2,0.158632443,0.466491703
1,223,AlaskaBarbara,"@SenDanSullivan This Alaskan is sick of gun violence, dirty energy, sexism and racism. https://t.co/ExZtgeGVn8",0.166666667,2,0.863191588,0.587947395
0,224,dawattsy,@RepAlanGrayson we are under attack by the people you want to let in our country. All you can say is gun control. LOOSER!,0.166666667,2,0.596045529,0.326559839
0,225,ClintHolt123,"I hate it for the victims as much as anyone else,but I'm sick and tired of every1 thinking gun control is the answer https://t.co/47Y2UCM03T",0.166666667,2,0.365583048,0.416011126
0,226,acarril8,"Blog: Obama's shameful, phony gun control rhetoric in the wake of Charleston massacre https://t.co/Vc9r5fakzt",0.166666667,2,0.096313155,0.942762591
1,227,angelfla,@SocialInAtlanta The dysfunction of Congress failing to act on gun control as constituents cry out is tragically creating more tension.,0.166666667,2,0.380814917,0.045946673
0,228,ravingog,Three Stupid Gun Laws That Need to Be Repealed or Replaced Today https://t.co/5FBHfQv14o via @BearingArmsCom,0.166666667,2,0.854845069,0.971698909
0,229,celtic_craig,@megynkelly THAT GUN CONTROL BLACK GUY WITH GLASSES.MOVE TO ENGLAND <hashtag> IMMIGRATE OUT OF AMERICA <\hashtag> #MOVETOFRANCE #MOVETOCHINA #MOVETOJAPAN #JUSTMOVE,0.166666667,0,0.225766094,0.867839848
0,230,EddieBL74,Yes Amber and has the nerve to condemn gun violence?? His position as professor should become untenured! https://t.co/SFocp0Dkd8,0.166666667,0,0.852943284,0.471529514
0,231,Dotsdad,@SpeakerRyan did a weak kneed cave in on allowing the gun control vote.   You are Spineless to stand up against the Dems.,0.166666667,2,0.910581759,0.499927597
1,232,Niall_Horrann_,@realDonaldTrump so you're all for everyone having guns as a second amendment right but god forbid anyone protest you as their right?,0.166666667,0,0.312566798,0.208895003
1,233,debmartinowens,The gun crisis in Chicago is heartbreaking. The violence is unacceptable. @60Minutes @CBS @BillWhitakerCBS,0.166666667,2,0.449353231,0.580463654
0,234,shelbyfrankie3,"Gun laws are not going to change crap. Do you think somebody that wants to shoot up a place really cares about ""the law""? 🤔",0.166666667,2,0.493831218,0.643104358
1,235,zosifer,"And only an hour after a debate where gun control was barely discussed, there's a shooting on campus.... Wtf is this world?",0.166666667,2,0.975780869,0.840588681
1,236,DagnyAustin,In what universe is putting guns in the hands of people who R mentally ill a good idea?  Only for gun manufacturers! https://t.co/H1FLgoPVJz,0.166666667,2,0.940525983,0.644433313
0,237,LouisForta,@ILoveHillaryC @nevmech @GeorgeTakei Reasonable gun control is what Hitler wanted for the Jews in 1939. No thanks. You can bow down. I won't,0.166666667,2,0.703491851,0.249922976
1,238,r_boydie,"Irony:DT supporters: Jail all who burn the flag!Also DT supporters: YOU CANT TAKE MY GUNS, I HAVE A SECOND AMENDMENT RIGHT TO OWN THEM!",0.166666667,2,0.414438576,0.147286389
1,239,mkrigazio,@KellyAyotte gun violence = domestic violence. Stop pretending you care about women when you are sleeping w the NRA,0.166666667,2,0.020510204,0.281472158
1,240,KathyDiener,"@POTUS you are not representing any of my values. Sad but I will fight to save our planet,parks,public lands,climate, gun control etc",0.166666667,3,0.954617225,0.519011884
1,241,rcmfla,@marcorubio doesn't want to be exposed to gun control advocates. Little Marco is always leading from the fetal position. FL deserves better!,0.166666667,0,0.544752469,0.365485569
1,242,skipchicago,Senate votes down 4 gun control measures. 2 should have passed. For shame.,0.166666667,0,0.524782282,0.138492571
1,243,Call_Me_Kae,@SenCoryGardner I shouldn't need fear for my life to attend #pride in Denver. Our gun laws make mass violence possible.  #EndGunViolence,0.166666667,3,0.893970371,0.332216084
1,244,jahgmom,@SenJoniErnst head to the floor! Shame on you for doing nothing to address this country's gun violence epidemic! #filibuster #holdthefloor,0.1875,2,0.904772591,0.90859193
0,245,itstiff_b,"So sad that we have a person in charge that can't even say the words ""radical islam"" and instead instantly goes to gun control ""wakeup",0.1875,2,0.126918013,0.852212567
0,246,jmorgan496,Moving to a different state just to get my concealed carry permit is almost becoming a option right now. Fuck these MD gun laws,0.1875,2,0.372156989,0.894873783
1,247,paulinaburrito,"My heart is broken today, can't believe these tragedies continue- no skin color, religion, or sexuality is safe from gun violence . 💔💛💚💙💜",0.1875,3,0.349431708,0.205940286
1,248,GotPotts,Watching C-SPAN for maybe the first time ever and I am disgusted with these gun control amendment votes #makeitstop,0.1875,2,0.061413856,0.46555384
0,249,Jeffcaddell,@PhillyD how about the mass shorting in a German theater. How about how even with gun control crazies will still find a way.,0.1875,2,0.473526611,0.413200963
0,250,Singeroftruth17,"@CNN Another gun control tragedy. It's inhumane to make people defenseless against evil. Don't worry, the police will help ID the bodies.",0.1875,2,0.104062024,0.188877974
