idx	word	count_total	0	1
724	to lead criminal law committeespringfield \u2013 with gun violence	0	0	0
725	stop	4	1	3
726	<user> stop monitoring and do something about gun control	0	0	0
727	<user> stop	0	0	0
728	s your chance to make america safe	0	0	0
729	opposed	1	0	1
730	trump is opposed to gun control	0	0	0
731	trump is opposed	0	0	0
732	you should be happy because your friend for president	0	0	0
733	debating	1	1	0
734	you are debating gun control and you reference beyonce	1	1	0
735	loosing	0	0	0
736	people are loosing friends and family to gun violence	2	0	2
737	obama actually thinks his gun control policy will do	2	2	0
738	thinks his gun control policy	0	0	0
739	i was honored	0	0	0
740	memorial vigil dedicated to those lost to gun violence	1	0	1
741	was honored and privileged	0	0	0
742	he supports our police officers and our second amendment	0	0	0
743	idiot	0	0	0
744	officers and our second amendment	0	0	0
745	its	1	1	0
746	<user> its gun violence	0	0	0
747	gun violence	23	13	10
748	periscope	4	0	4
749	continue to demand action to end gun violenc \u2026	7	0	7
750	in on house floor to end gun violence	7	0	7
751	house	3	0	3
752	shame	6	2	4
753	freedom of speech is constitutional	2	2	0
754	decent evidence rebutting that banning guns will not reduce	0	0	0
755	banning guns will not reduce <allcaps> gun </allcaps> violence	2	0	2
756	disagree	1	0	1
757	cuz both <user> and <user> replied to me re	1	0	1
758	da fuq	0	0	0
759	alton sterling </hashtag> as a spokesperson for gun violence	1	0	1
760	spokesperson for gun violence	0	0	0
761	thinking	0	0	0
762	tired of every1 thinking gun control is the answer	1	1	0
763	every1 thinking	0	0	0
764	events had armed civilian response	1	1	0
765	<percent> of active shooter events had armed civilian response	1	1	0
766	rejecting	0	0	0
767	rejecting all four gun control amendments \u201d by <user>	1	0	1
768	senate rejecting all four gun control amendments \u201d by	0	0	0
769	my second amendment right protects me and	0	0	0
770	amendment right protects	0	0	0
771	from people like you who dont believe in it	0	0	0
772	help lead the charge for common sense gun laws	1	0	1
773	waiting	1	0	1
774	strict like chicago with massive gun violence as result	2	2	0
775	strict	5	4	1
776	a solid	0	0	0
777	a solid plan to try and end gun violence	0	0	0
778	solid plan to try and	0	0	0
779	what would a kennedy know about gun violence	1	0	1
780	a kennedy know about gun violence	0	0	0
781	then you must care about gun control issues	1	0	1
782	blackand blue	0	0	0
783	gun policies	0	0	0
784	him on gun control and propose strong new anti	1	1	0
785	redneck vote	0	0	0
786	horrified	0	0	0
787	why is gun control still a debate	1	0	1
788	pulse shooting	0	0	0
789	intentionally	0	0	0
790	s time to actively and intentionally address gun	0	0	0
791	time to actively and intentionally address gun	0	0	0
792	eight people killed	1	0	1
793	pray the dead and those scarred by the trauma	1	0	1
794	shooter in orlando was a law abiding citizen right	1	0	1
795	s laws he could walk in	0	0	0
796	walk in a store and buy a gun easily	0	0	0
797	to have mass killings until we change our gun	1	0	1
798	continue to have mass killings until we change	0	0	0
799	orlando massacre with powerful gun control message <url> via	2	0	2
800	massacre with powerful	0	0	0
801	protect	1	0	1
802	the <user> promise to protect children from gun violence	3	0	3
803	i	15	0	15
804	collins bill did not get sixty votes	3	0	3
805	s next for gun control efforts now that sen	3	0	3
806	nd amendment makes owning a gun a right	0	0	0
807	makes owning a gun a right and so easy	0	0	0
808	a gun a right and so easy to get	0	0	0
809	another	1	0	1
810	reminds us again of the horrors of gun violence	1	0	1
811	horrors of gun violence	0	0	0
812	to allow gun control votes after <number>	0	0	0
813	gop </allcaps> to allow gun control votes after <number>	2	0	2
814	country with tight gun control laws	1	1	0
815	tight gun control laws	0	0	0
816	with tight gun control laws	0	0	0
817	but we all agree need stronger gun laws	1	0	1
818	yet you side with the <allcaps> nra </allcaps>	0	0	0
819	sexual assault survivor and second amendment	0	0	0
820	sexual assault survivor and second	0	0	0
821	second amendment advocate	0	0	0
822	sexual assault survivor and second amendment advocate	0	0	0
823	liberal gets owned on gun control	1	1	0
824	liberal gets owned	0	0	0
825	liberal gets	0	0	0
826	any and all calls for new gun control legislation	40	40	0
827	a </hashtag> rights and reject any and all calls	18	18	0
828	his fault	0	0	0
829	gun violence instead of calling it	0	0	0
830	fault for passing	0	0	0
831	gun violence instead of calling it what it	0	0	0
832	clinton invokes trayvon martin in gun control push	5	5	0
833	clinton invokes trayvon martin	0	0	0
834	for <percent> of americans that support reasonable gun laws	1	0	1
835	americans	2	0	2
836	mean they know how to legislate over gun control	2	2	0
837	how to legislate over	0	0	0
838	put forth safer gun laws and ban assault weapons	0	0	0
839	create better outreach for individuals suffering from mental illnesses	2	0	2
840	action	1	0	1
841	all night until we see action on gun violence	5	0	5
842	about gun control but	0	0	0
843	s not about gun control but	0	0	0
844	to be free to protect	0	0	0
845	a 2 nd district resident	0	0	0
846	as they stage a sit in for gun reform	1	0	1
847	nd district resident	0	0	0
848	thank you <user> from ohio for your efforts	0	0	0
849	<user> from ohio for your efforts	0	0	0
850	violenc	3	0	3
851	in until congress stands up to gun violence	8	0	8
852	s the strictest gun control going for chicago	2	2	0
853	strictest	0	0	0
854	investigating	0	0	0
855	spend time investigating how to stop gun violence that	1	0	1
856	should spend time investigating how to stop gun violence	0	0	0
857	irate	0	0	0
858	for all lose their grandchildren to irate gun men	1	0	1
859	guns for all lose their grandchildren to irate gun	0	0	0
860	stunner	0	0	0
861	via <user>	2	1	1
862	\u26a1 after	0	0	0
863	\u26a1 after gun control bills fail	2	0	2
864	outraged	0	0	0
865	outraged for approximately <number> minutes and then go on	0	0	0
866	be outraged for approximately	0	0	0
867	approximately <number> minutes and then go on as before	0	0	0
868	during	0	0	0
869	sit in to force a vote on gun control	2	0	2
870	to hunt down gang	0	0	0
871	<allcaps> bounty hunters </allcaps> to hunt down gang bangers	0	0	0
872	huntthemdown </hashtag> solution	0	0	0
873	to hunt down gang bangers	0	0	0
874	clinton says leading cause of death for	0	0	0
875	cause of death for african americans is gun violence	1	1	0
876	debates	1	0	1
877	finished	0	0	0
878	<repeated> i lost my brother to gun violence	0	0	0
879	thank you for your advocacy	0	0	0
880	taking away your precious guns but allowing it safely	3	0	3
881	take notice	0	0	0
882	gun control <user> <user> <user> <user> <user> take notice	0	0	0
883	for your stance on the need for gun control	0	0	0
884	notice	0	0	0
885	unconstitutional	0	0	0
886	democrats on why their gun control measure is bad	1	1	0
887	gun control measure	0	0	0
888	march	0	0	0
889	gun violence is a woman	0	0	0
890	womens march </hashtag> i	0	0	0
891	<user> so psyched	0	0	0
892	this gun control clown is killing me with his	1	1	0
893	moronic	0	0	0
894	gun control clown is killing me with his senselessness	0	0	0
895	</hashtag> for national gun violence awareness day	0	0	0
896	wear orange </hashtag> for national gun violence awareness day	1	0	1
897	act	4	0	4
898	is something we are all too aware of in	0	0	0
899	wear	7	0	7
900	we are all too aware of in this community	0	0	0
901	chinese man destroys gun control debate must watch </allcaps>	2	2	0
902	destroys gun control	0	0	0
903	against	7	0	7
904	in standing united against gun violence	5	0	5
905	to join me in standing united against gun violence	5	0	5
906	text	6	0	6
907	we have to tackle the plague of gun violence	0	0	0
908	equal opportunity	0	0	0
909	a badass moms who wants to get things done	1	0	1
910	or school shooting into a reason for gun control	2	2	0
911	every terrorist attack or school shooting	0	0	0
912	preventable	2	0	2
913	standing up for an end to preventable gun violence	1	0	1
914	sitting	2	1	1
915	<user> <user> they need more stricter gun laws in	2	2	0
916	stricter gun laws in	0	0	0
917	\u2013 making point about michigan out of control gun	0	0	0
918	michigan out of control gun violence \u2013 \u2026 <url>	1	0	1
919	feds indict third suspect	0	0	0
920	they break the law	1	1	0
921	how will gun control stop them from using them	1	1	0
922	truth	1	0	1
923	\u201c the truth about the second amendment \u201d	0	0	0
924	every constitutional amendment is subject to reasonable regulation	3	3	0
925	refusal to allow research	0	0	0
926	is such paradoxical blasphemy it makes my head hurt	1	0	1
927	the refusal to allow research into gun violence is	0	0	0
928	sense gun safety laws	4	0	4
929	stand with the majority of americans and support common	9	0	9
930	majority	8	0	8
931	advocate	1	1	0
932	do not talk to me	0	0	0
933	if you advocate gun	0	0	0
934	if you advocate gun control	0	0	0
935	fuck gun	0	0	0
936	terrorism	5	5	0
937	</allcaps> says we need gun control	0	0	0
938	<allcaps> potus </allcaps> says we need gun control	0	0	0
939	you please copy australia and introduce strict gun control	2	0	2
940	asking	1	1	0
941	asking americans to take action on gun control legislation	1	0	1
942	<user> asking americans to take action on gun control	0	0	0
943	you for voting against the victims of gun violence	1	0	1
944	the victims of gun violence	0	0	0
945	debate	12	4	8
946	hear about the endless gun violence in our country	1	0	1
947	vp debate	0	0	0
948	time low since the assault weapons ban of <number>	0	0	0
949	assault weapons ban	0	0	0
950	the assault weapons ban of	0	0	0
951	<allcaps> is not </allcaps> a gun control issue	0	0	0
952	this <allcaps> is not </allcaps> a gun control issue	0	0	0
953	surveillance	0	0	0
954	fault	0	0	0
955	of gun control comes up <allcaps> everyone freaks out	1	0	1
956	obamas	0	0	0
957	cong john lewis using nonviolence <number> fight gun violence	2	0	2
958	no bill	8	0	8
959	<user> <user> our gun laws are not the problem	2	2	0
960	the ban on gun violence research <user> via <user>	0	0	0
961	lift the ban </hashtag> too many americans die by	0	0	0
962	please	2	0	2
963	is going to sue gun makers even if it	2	2	0
964	hillary </hashtag>	1	0	1
965	great example and i am proud you are my	1	0	1
966	for standing up for us who want gun violence	0	0	0
967	standing for us who want the gun violence to	0	0	0
968	will it take for gun control measures to change	1	0	1
969	it take	0	0	0
970	gun control bullshit again	0	0	0
971	bad for having gun	0	0	0
972	trying to make people feel bad for having gun	0	0	0
973	and demand gun control <allcaps> now </allcaps>	2	0	2
974	add your name and demand gun control <allcaps>	2	0	2
975	u.s. to adopt robust gun control measures to pre	2	0	2
976	2 nd amendment	0	0	0
977	gun <allcaps> control </allcaps> does not work	1	1	0
978	terrorists will get guns in the black market	1	1	0
979	terrorists will get guns in the	0	0	0
980	terrorists	2	1	1
981	certainly not a law abiding citizen	1	1	0
982	chicago is a gun free zone	0	0	0
983	not a law abiding citizen	0	0	0
984	examining gun control	2	2	0
985	examining gun	0	0	0
986	lehigh valley gun control advocates rally after	1	0	1
987	lehigh valley gun control advocates rally after orlando shooting	1	0	1
988	fmr	0	0	0
989	cleveland </hashtag> police chief patrick oliver <user>	0	0	0
990	violence	13	8	5
991	gun control is not solution to	0	0	0
992	gun violence and drugs abuse	0	0	0
993	let live together as one	0	0	0
994	<user> <user> united we stand against terrorism	0	0	0
995	mentioning	2	1	1
996	mentioning gun control in an audience of upstate nyers	1	0	1
997	nyc </allcaps> dweller very proud of her ma roots	2	0	2
998	</allcaps> dweller very proud of her ma roots	1	0	1
999	abolishing	0	0	0
1000	our muslim president can talk about is gun control	1	1	0
1001	keep killing	0	0	0
1002	make	3	1	2
1003	a part of the movement to end gun violence	3	1	2
1004	the movement to end gun	3	1	2
1005	part	4	1	3
1006	marie villacana joins us to share her thoughts on	0	0	0
1007	to share her thoughts on trump	0	0	0
1008	<user> me how does gun control prevent isis	0	0	0
1009	did you not pay attention in school or	0	0	0
1010	prevent	4	0	4
1011	you not pay attention in school or are you	0	0	0
1012	that is why he is pushing gun control	1	1	0
1013	is why he is pushing gun control	0	0	0
1014	pushing	0	0	0
1015	gun shows still <allcaps> require </allcaps> an	0	0	0
1016	still <allcaps> require </allcaps> an <allcaps> fbi </allcaps> check	0	0	0
1017	is required	0	0	0
1018	gun shows still <allcaps> require </allcaps>	0	0	0
1019	gun comments	0	0	0
1020	to the public health problem of gun violence	0	0	0
1021	public health problem	0	0	0
1022	the public health problem of gun violence	0	0	0
1023	accidentally made a great case for gun control	0	0	0
1024	for gun control at the republican convention via <user>	0	0	0
1025	<allcaps> nra </allcaps> accidentally	0	0	0
1026	republican	1	0	1
1027	tragedy due to	0	0	0
1028	sniper gun violence will live on for another <number>	1	0	1
1029	tragedy due	0	0	0
1030	using	0	0	0
1031	using both hands to steady your shots	2	2	0
1032	can not hear that word without thinking of this	2	2	0
1033	hour filibuster on gun laws but i can not	0	0	0
1034	to explain gun control to even the dumbest liberal	2	2	0
1035	facts nra	0	0	0
1036	took	4	0	4
1037	gun violence prevention \u201d in the hillary <number> app	7	0	7
1038	just took the quiz \u201c gun violence prevention \u201d	3	0	3
1039	sickening	0	0	0
1040	his back on americans and protecting the gun industry	1	0	1
